지자체명,합계,가평군,강릉시,강진군,거제시,거창군,경산시,경주시,고령군,고성군,고양시,고창군,고흥군,곡성군,공주시,과천시,광명시,광양시,광주시,광주광역시,괴산군,구리시,구미시,군산시,군위군,군포시,금산군,김제시,김천시,김포시,김해시,나주시,남양주시,남원시,남해군,논산시,단양군,담양군,당진시,대구광역시,대전광역시,동두천시,동해시,목포시,무안군,밀양시,보령시,보성군,부산광역시,부안군,부여군,부천시,사천시,삼척시,상주시,서산시,서울특별시,서천군,성남시,성주군,세종자치시,수원시,순창군,순천시,시흥시,신안군,아산시,안동시,안산시,안성시,안양시,양산시,양주시,양평군,여수시,여주시,영광군,영암군,영월군,영천시,예산군,예천군,오산시,옥천군,완도군,완주군,용인시,울산광역시,원주시,음성군,의령군,의성군,의왕시,의정부시,이천시,익산시,인천광역시,임실군,장성군,장수군,장흥군,전주시,정선군,정읍시,제천시,증평군,진도군,진안군,진주시,진천군,창녕군,창원시,천안시,청도군,청송군,청양군,청주시,춘천시,충주시,칠곡군,태백시,태안군,통영시,파주시,평택시,포천시,포항시,하남시,하동군,함안군,함평군,합천군,해남군,홍성군,홍천군,화성시,화순군,횡성군
공급량,"174,574,525,627","110,513,423","7,393","12,121,095","730,782,212","153,292","725,227,279","272,529,923","56,669,511","162,403,860","2,697,910,993","199,594,216","99,273,748","31,903,065","351,888,940","253,617,782","1,091,328,584","2,700,725,269","1,079,083,377","4,594,344,823","50,521,053","520,977,841","4,806,428,608","2,430,681,711","32,143,704","776,337,246","60,761,316","219,023,403","186,388,911","457,095,640","1,147,305,711","205,457,725","1,042,767,603","56,006,077","57,128,669","322,191,305","38,580,896","33,510,400","955,899,796","8,321,839,624","4,551,714,892","97,514,318","134,811,643","900,510,646","117,513,844","82,652,990","213,055,363","25,593,138","12,657,436,646","234,725,781","1,669,064,059","1,614,967,989","391,123,095","45,265,969","100,919,773","826,959,072","26,155,911,110","122,009,468","3,546,456,922","39,766,553","450,446,006","3,721,126,421","6,377,772","491,474,426","970,146,335","20,740,009","1,774,299,172","24,419,677","4,562,770,330","384,734,681","2,513,476,554","800,311,499","462,671,324","29,529,801","9,245,802,498","174,643,792","40,150,200","274,787,019","3,981,735","300,170,872","33,723,548","28,848,491","528,471,825","4,466,455","24,417,866","132,276,598","2,065,540,292","15,537,564,917","817,768,392","294,880,475","10,098,209","322,068","256,442,022","1,146,724,003","458,423,499","511,315,487","12,149,134,791","18,989,715","50,064,345","41,058,467","47,344,140","2,070,255,554","115,986,183","328,851,040","1,796,512","92,574,607","40,304,863","8,225,724","473,768,703","176,211,644","142,348,474","1,848,105,365","1,813,686,820","78,416,487","67,783,183","16,663,945","2,957,019,355","87,631,404","473,922,151","329,573,663","240,368,731","266,488,290","580,798,038","1,107,700,459","1,476,518,640","261,930,282","3,000,637,694","472,793,522","44,662,981","2,437,701,532","9,043,350","53,220,266","43,235,177","166,435,142","11,656,518","2,235,813,416","133,658,011","79,702,878"
2001-11,"361,383,479","85,761",0,0,"1,258,705",0,"1,196,582","93,805","57,234","310,447","6,592,631","404,230","292,586",0,"174,728","590,642",0,"5,469,880","995,850","10,378,600","7,027","891,228","6,367,683","21,364,904",0,"2,559,564",0,"530,586","415,250",0,"2,750,840","425,185","1,741,202",0,0,"540,518","110,380",0,"441,787","5,740,350","19,276,852",0,"514,362","2,851,000",0,0,"432,596",0,"33,867,080","650,748","7,520,033","3,744,019","754,528","92,412","299,540","436,761","12,956,058","111,580","10,154,458",0,"952,446","9,633,355",0,"1,257,564","3,978,773",0,"892,858",0,"11,044,836","445,195","6,104,583","1,828,655","394,890","29,960","23,608,823","249,650",0,"445,167","7,806","438,584","39,350","40,770","1,190,044",0,0,0,"4,918,864","41,463,848",0,"502,590","27,511",0,"1,141,539","2,785,828","738,528","1,236,107","35,050,479",0,0,0,0,"4,795,120","263,698","872,094",0,"219,493",0,0,"1,183,625",0,"311,520","4,580,413","2,887,022","149,201","97,055",0,"4,767,743",0,"974,801","948,159","501,475","512,556","1,391,085",0,"2,325,916",0,"7,030,363","1,260,336",0,"8,362,948",0,"129,956",0,"157,187",0,"1,362,953","399,945",0
2001-12,"363,167,532","81,920",0,0,"1,302,976",0,"1,272,731","90,570","70,832","313,066","6,656,000","431,890","308,579",0,"164,388","628,215",0,"5,494,701","996,830","10,958,300","78,814","822,749","6,459,840","6,243,150",0,"2,457,467",0,"544,992","452,349",0,"2,816,609","412,877","1,844,049",0,0,"569,566","116,400",0,"472,238","5,839,039","16,838,546",0,"576,030","2,942,000",0,0,"438,508",0,"33,099,844","697,410","7,922,838","3,659,744","753,567","103,534","302,692","466,449","13,077,629","122,350","10,112,910",0,"916,892","10,253,969",0,"1,492,207","3,913,701",0,"1,007,567",0,"11,392,784","537,891","6,270,224","2,135,839","425,300","27,909","24,707,429","274,315",0,"456,558","10,001","468,601","36,040","41,191","1,224,869",0,0,0,"4,896,742","54,554,480",0,"537,094","29,141",0,"1,130,327","2,888,590","794,919","1,281,458","35,741,020",0,0,0,0,"4,901,440","324,866","1,038,977",0,"222,955",0,0,"1,284,536",0,"365,500","4,478,366","2,945,164","150,126","90,068",0,"4,385,918",0,"1,016,553","973,067","606,444","538,413","1,445,685",0,"2,522,535",0,"7,136,122","1,219,268",0,"8,665,943",0,"137,842",0,"167,492",0,"1,634,556","453,450",0
2002-01,"319,061,877","81,920",0,0,"1,343,936",0,"1,193,080","88,363","63,856","312,162","6,621,980","432,417","322,195",0,0,"679,230",0,"5,295,508","1,069,380","3,613,900","80,541","820,213","13,287,018","4,673,660",0,"2,565,183",0,"531,425","450,467",0,"2,744,164","391,355","1,825,558",0,0,"571,425","116,470",0,"493,343","6,019,783",0,0,"532,226","2,903,889",0,0,"386,053",0,"33,305,616","691,048","529,354","3,756,370","759,168","86,101",0,"539,307","12,682,147","120,080","10,159,369",0,"337,590","10,299,414",0,"1,450,097","3,927,807",0,"998,298",0,"11,384,952","575,758","6,071,621","2,054,358","496,280","25,626","11,193,824","289,270",0,"467,677","11,334","498,046","32,270",0,"1,194,145",0,0,0,"3,922,970","55,013,953",0,"542,410",0,0,"1,115,416","2,888,690","757,021","1,273,225","35,937,060",0,0,0,0,"4,753,019","323,831","1,001,244",0,"229,275",0,0,0,0,"333,010","4,726,526","2,692,514","152,506",0,0,"3,785,362",0,"1,028,776","493,760","584,072","474,991","1,420,437",0,"2,412,348",0,"7,019,872","1,252,627",0,"8,385,652",0,"124,658",0,"173,019",0,"2,414,210","381,796",0
2002-02,"279,201,981","73,976",0,0,"1,177,463",0,"1,063,634","79,034","61,860","292,838","5,923,570","410,366","298,307",0,0,"570,189",0,"4,876,977","948,250","3,271,100","75,542","723,824","12,009,986","4,170,110",0,"2,306,401",0,"491,836","406,479",0,"2,442,260","385,154","1,674,081",0,0,"522,361","130,060",0,"485,893","5,441,326",0,0,"316,790","2,680,000",0,0,"483,887",0,"30,523,304","622,630","482,592","3,748,450","687,816","96,408",0,"477,857","11,158,762","126,110","8,984,468",0,"298,760","9,139,825",0,"1,001,804","3,386,761",0,"889,124",0,"10,163,758","488,739","5,284,813","1,824,664","389,169","23,026","9,864,634","214,570",0,"397,216","10,001","470,504","29,310",0,"1,069,552",0,0,0,"3,516,548","42,635,262",0,"483,275",0,0,"992,242","2,586,690","699,728","1,211,685","31,308,410",0,0,0,0,"4,647,378","302,762","872,829",0,"205,599",0,0,0,0,"263,510","4,092,528","2,601,453","132,853",0,0,"3,386,502",0,"919,008","435,280","537,482","495,328","1,279,877",0,"2,156,116",0,"6,232,133","1,096,910",0,"7,590,356",0,"109,869",0,"158,940",0,"2,256,455","346,792",0
2002-03,"311,160,009","76,618",0,0,"1,305,777",0,"1,222,278","93,332","66,777","315,740","6,751,750","460,231","323,641",0,0,"620,238",0,"5,348,128","1,034,940","3,710,000","91,817","824,694","13,269,302","4,516,290",0,"2,616,873",0,"516,379","437,386",0,"2,867,870","433,203","1,829,664","19,408",0,"563,480","105,610",0,"513,717","6,018,888",0,0,"410,711","2,854,462",0,0,"581,808",0,"34,322,618","655,015","580,552","4,413,797","733,190","108,257",0,"575,584","12,888,318","145,450","9,738,423",0,"341,592","10,079,951",0,"1,198,660","4,003,281",0,"1,018,304",0,"11,415,212","563,912","5,944,247","2,036,089","422,644","24,878","10,790,465","235,100",0,"455,833","10,953","357,188","32,980",0,"1,200,905",0,0,0,"4,012,086","45,248,125",0,"517,058",0,0,"1,133,686","2,942,739","764,993","1,293,222","36,128,078",0,0,0,0,"5,323,251","276,613","1,012,448",0,"226,933",0,0,0,0,"286,960","4,549,401","2,981,972","131,457",0,0,"3,909,319","2,360","951,873","460,630","502,103","451,651","1,406,111",0,"2,508,212",0,"7,062,786","1,163,436",0,"8,594,196",0,"114,866",0,"177,857",0,"2,499,670","431,507",0
2002-04,"298,076,676","93,025",0,0,"1,258,729",0,"1,264,179","93,487","72,186","303,103","6,828,677","434,878","300,362",0,0,"603,146",0,"5,188,523","1,154,820","3,810,000","95,341","818,592","13,993,432","4,626,380",0,"2,533,587",0,"520,344","490,139",0,"2,673,440","384,636","1,864,540","79,414",0,"566,519","118,230",0,"573,052","5,966,640",0,0,"404,535","2,851,000",0,0,"615,821",0,"32,618,782","649,636","592,643","4,776,242","693,767","99,118",0,"972,400","12,680,274","173,814","10,345,669",0,"323,418","10,179,313",0,"1,134,786","3,885,853",0,"1,026,503",0,"12,303,876","554,794","5,909,824","1,862,628","461,587","30,251","10,409,080","237,454",0,"502,551","10,437","308,924","29,160",0,"1,224,145",0,0,0,"4,157,661","33,693,629",0,"502,017",0,0,"1,107,187","2,927,512","774,174","1,268,896","34,606,785",0,0,"18,390",0,"5,390,550","202,637","889,924",0,"214,739",0,0,0,"29,747","266,100","3,944,155","2,761,272","126,124",0,0,"4,018,671","10,530","1,039,056","477,626","499,182","539,680","1,315,488",0,"2,678,523",0,"7,041,277","1,252,573",0,"8,320,600",0,"108,435",0,"184,035",0,"2,700,389","431,426",0
2002-05,"307,491,797","12,258",0,0,"1,333,745",0,"1,334,585","98,906","62,954","327,449","7,070,900","443,202","223,066",0,0,"633,693",0,"5,669,481","1,282,873","4,029,900","96,944","1,424,339","14,781,730","4,787,581",0,"2,630,284",0,"547,949","479,690",0,"2,834,790","459,190","2,025,110","67,764",0,"592,320","119,690",0,"636,423","6,201,470",0,0,"445,673","2,907,150",0,17,"367,698",0,"33,639,356","671,745","541,526","4,942,780","756,543","106,161",0,"1,346,430","13,652,873","60,630","10,283,592",0,"339,578","10,250,797",0,"1,159,725","4,098,250",0,"875,002",0,"12,984,079","568,924","6,357,816","2,039,471","577,290","31,179","10,612,164","240,002",0,"437,108","8,900","384,873","29,390",0,"1,254,536",0,0,0,"4,428,460","30,322,569",0,"524,437",0,0,"1,211,558","2,944,800","794,072","1,322,165","36,706,055",0,0,"33,999",0,"5,592,143","183,893","929,811",0,"223,331",0,0,0,"33,681","274,760","4,296,205","3,026,734","137,859",0,0,"4,648,781","10,270","1,011,059","482,856","422,934","545,060","1,552,842",0,"2,626,390",0,"7,241,940","1,276,161",0,"9,045,286",0,"114,426",0,"170,635",0,"2,759,462","417,619",0
2002-06,"304,852,222","113,066",0,0,"1,317,432",0,"1,359,479","151,759","75,687","395,686","7,153,803","448,990","155,367",0,0,"658,263",0,"5,801,249","1,157,740","4,109,800","67,489","1,673,838","14,335,211","4,685,849",0,"2,626,413",0,"538,248","462,986",0,"2,770,330","441,927","1,960,021","81,645",0,"602,832","96,160",0,"611,044","6,355,090",0,0,"517,941","2,837,910",0,27,"380,772","2,102","32,179,441","698,443","598,047","4,829,286","771,628","113,428",0,"1,273,578","13,898,426","163,540","10,014,578",0,"368,053","9,146,151",0,"1,171,292","4,062,689",0,"860,283",0,"12,411,691","486,470","6,956,904","2,024,215","578,950","31,411","10,723,449","238,243",0,"179,976","7,179","343,400","28,160",0,"1,191,512",0,0,0,"4,281,806","29,638,552",0,"526,806",0,0,"1,187,664","2,946,060","706,915","1,303,445","37,011,205",0,0,"46,165",0,"5,699,160","226,067","923,978",0,"220,899",0,0,0,"44,754","290,960","4,427,681","3,306,736","133,012",0,0,"5,287,940","44,830","989,766","467,654","476,781","548,383","1,564,140",0,"2,391,101",0,"7,179,259","1,178,799",0,"9,149,568",0,"114,553",0,"166,776",0,"2,690,291","383,937",0
2002-07,"328,264,546","133,254",0,0,"1,402,791",0,"1,408,299","162,031","82,643","430,884","7,829,579","490,113","131,750",0,0,"683,843",0,"6,165,681","1,396,960","4,340,000","92,145","1,674,041","16,293,658","4,831,750",0,"2,467,626",0,"576,637","486,292",0,"3,289,149","445,407","2,201,462","32,954",0,"629,058","131,540",0,"711,300","6,562,240",0,0,"475,622","2,947,715",0,22,"475,088","12,935","36,853,404","763,259","561,952","5,259,364","853,952","105,396",0,"1,234,484","15,384,648","213,450","11,578,374",0,"349,129","10,548,155",0,"1,244,277","4,335,984",0,"1,095,129",0,"12,725,194","560,275","7,116,700","2,277,510","623,510","39,503","11,018,736","239,553",0,"246,329","7,393","479,909","33,140",0,"1,246,809",0,0,0,"4,896,917","30,453,926",0,"551,459",0,0,"1,349,226","3,142,583","875,344","1,377,996","38,565,437","29,271",0,"73,311",0,"6,125,569","214,018","1,026,103",0,"229,890",0,0,0,"64,461","371,980","4,557,666","3,275,128","143,252",0,0,"5,464,121","23,050","1,125,430","518,922","445,252","578,714","1,604,014",0,"2,786,269",0,"7,630,352","1,442,213",0,"9,580,214",0,"141,379",0,"200,407",0,"2,981,688","428,997",0
2002-08,"319,386,427","128,477",0,0,"1,632,999",0,"1,406,222","205,089","86,589","464,342","7,582,993","487,511","139,560",0,0,"654,937",0,"6,480,409","1,285,990","4,320,000","85,020","1,469,622","15,640,696","4,788,900",0,"2,271,069",0,"577,695","458,908",0,"3,144,944","413,529","2,160,035","72,874",0,"626,946","114,900",0,"637,231","6,870,730",0,0,"479,606","3,117,727",0,14,"475,941","8,555","35,273,826","848,770","557,734","5,418,494","848,805","132,154",0,"911,636","13,953,343","86,680","10,980,532",0,"362,292","10,095,230",0,"1,266,838","4,166,198",0,"1,050,056",0,"12,456,679","596,083","7,125,028","2,334,405","640,140","38,286","11,022,330","294,440",0,"527,000","8,609","557,072","33,100",0,"1,182,558",0,0,0,"4,788,031","28,119,393",0,"553,591",0,0,"954,851","3,092,503","838,385","1,353,290","38,393,945","27,689",0,"110,611",0,"5,782,203","268,904","1,048,705",0,"227,395",0,0,0,"63,780","371,650","4,510,999","3,558,377","125,741",0,0,"5,524,454","23,990","956,791","475,497","462,518","631,824","1,639,822",0,"2,590,738",0,"7,513,623","1,194,163",0,"9,560,438",0,"141,256",0,"187,605",0,"2,860,569","374,718",0
2002-09,"307,442,766","135,029",0,0,"1,672,913",0,"1,409,982","152,091","81,542","428,840","7,424,278","464,100","311,593",0,0,"648,686",0,"6,249,875","1,280,870","4,200,000","76,179","1,505,542","15,017,805","4,605,410",0,"2,235,131",0,"559,114","438,753",0,"2,891,548","439,071","2,090,456","70,262",0,"620,056","107,380",0,"647,029","5,877,470",0,0,"464,322","2,826,429",0,15,"340,845","8,345","33,998,442","788,650","546,456","5,359,226","842,382","110,555",0,"872,687","13,087,834","120,870","10,721,456",0,"347,429","9,718,205",0,"1,254,503","4,010,953",0,"961,870",0,"11,977,530","597,647","7,227,087","2,302,294","665,660","46,920","10,724,644","338,086",0,"494,555","8,179","548,209","39,630",0,"1,262,204",0,0,0,"4,577,694","27,198,861",0,"584,853",0,0,"838,569","3,027,560","806,524","1,314,647","36,291,020","31,008",0,"111,572",0,"5,731,458","233,493","1,011,733",0,"233,950",0,0,0,"54,170","334,120","4,403,200","3,027,073","130,594",0,0,"5,138,437","84,910","960,879","479,792","380,598","600,566","1,553,728",0,"2,511,462",0,"7,729,584","1,135,546",0,"9,273,478",0,"141,759",0,"170,214",0,"2,739,921","344,669",0
2002-10,"313,665,183","144,745",0,0,"1,696,599",0,"1,497,367","158,213","84,414","414,147","7,346,705","492,547","311,245",0,0,"644,053",0,"6,523,222","1,296,590","4,101,800","80,487","1,557,759","14,957,421","4,969,120",0,"2,297,595",0,"547,321","412,263",0,"3,020,724","399,814","2,142,170","54,228",0,"607,939","117,990",0,"634,651","6,074,491",0,0,"454,072","2,921,511",0,13,"361,170","5,827","34,321,618","803,832","561,820","5,315,870","801,790","110,405",0,"896,695","12,090,476","117,250","10,586,882",0,"364,357","10,040,337",0,"1,213,140","4,226,461",0,"1,020,116",0,"12,568,043","584,229","7,134,893","2,393,322","662,170","49,586","10,751,544","307,882",0,"507,046","8,999","373,814","40,320",0,"1,461,616",0,0,0,"4,569,883","31,837,939",0,"534,777",0,0,"844,947","3,071,869","782,659","1,324,595","36,445,200","28,197",0,"103,707",0,"5,907,747","226,568","1,027,042",0,"231,129",0,0,0,"48,821","310,570","4,406,662","2,822,156","136,558",0,0,"5,216,865","41,540","1,105,184","488,004","411,683","592,290","1,590,410",0,"2,514,939",0,"7,556,525","1,085,929",0,"9,245,510",0,"137,326",0,"170,229",0,"2,860,359","344,638",0
2002-11,"315,425,784","133,768",0,0,"1,543,458",0,"1,497,573","138,314","77,830","423,016","6,918,598","460,029","314,697","12,271",0,"633,480",0,"5,954,912","1,286,560","3,780,000","87,790","1,501,923","14,549,911","5,082,589",0,"2,053,793",0,"509,503","424,899",0,"2,921,297","373,286","2,110,418","59,558",0,"597,108","101,510",0,"646,187","5,722,025",0,0,"382,108","2,845,154",0,11,"331,036","2,973","31,745,879","749,570","523,675","4,662,935","813,200","115,765",0,"932,286","12,041,118","113,190","10,064,743",0,"343,896","10,085,234",0,"1,164,632","3,956,261",0,"880,763",0,"12,156,560","534,938","6,959,196","2,386,949","637,370","46,140","10,260,844","328,115",0,"493,476","8,508","250,313","26,050",0,"1,435,867",0,0,0,"4,128,578","44,991,339",0,"541,735",0,0,"818,523","2,952,350","800,828","1,284,239","34,960,850","26,439",0,"87,487",0,"5,703,727","273,309","1,007,501",0,"235,246",0,0,0,"54,556","277,200","4,319,046","3,336,356","129,341",0,0,"5,053,762","118,040","1,036,369","470,303","435,594","581,835","1,535,497",0,"2,571,942",0,"7,341,348","1,129,956",0,"8,718,338",0,"121,595",0,"168,888",0,"2,699,729","318,880",0
2002-12,"331,364,907","133,485",0,0,"1,608,674",0,"1,844,685","116,329","89,013","417,520","7,062,900","481,480","326,970","54,752",0,"630,846",0,"5,945,056","1,457,910","3,610,500","88,627","1,526,694","15,159,248","5,238,400",0,"1,945,478",0,"501,856","452,732",0,"3,313,935","385,789","2,154,550","60,074",0,"637,018","105,630",0,"695,837","5,829,171",0,0,"384,660","2,934,800",0,13,"409,125","3,167","34,275,986","774,864","519,705","4,948,315","742,755","131,029",0,"943,956","12,654,886","127,513","10,204,066",0,"320,579","10,385,371",0,"1,223,127","3,916,261",0,"898,072",0,"12,395,794","516,777","7,107,799","2,155,610","668,779","49,889","10,651,960","351,497",0,"509,301","8,641","156,060","23,294",0,"1,387,716",0,0,0,"4,359,161","51,291,361",0,"540,794",0,0,"844,187","3,030,410","889,107","1,299,599","36,665,670","30,769",0,"78,940",0,"5,928,912","299,573","993,608",0,"251,910",0,0,0,"55,920","270,300","4,536,573","3,421,603","125,426",0,0,"5,109,821","111,250","1,076,445","480,238","515,669","596,703","1,548,644",0,"2,658,498",0,"7,301,603","1,196,609",0,"8,773,438",0,"134,586",0,"167,732",0,"2,816,526","306,796",0
2003-01,"441,867,460","118,429",0,0,"1,658,328",0,"1,829,844","198,577","79,281","404,447","7,111,786","492,780","330,939","65,276","243,785","625,830",0,"5,650,272","1,519,980","10,981,900","98,314","1,471,175","14,543,635","6,955,710",0,"2,212,861",0,"567,690","416,935",0,"3,034,825","398,098","2,258,755","104,192",0,"671,799","92,200",0,"611,197","24,793,356","16,969,685",0,"524,661","2,946,000",0,14,"355,132","4,135","32,470,698","823,990","6,168,851","5,668,448","801,709","144,320","173,490","893,168","64,787,694","132,487","9,931,022",0,"862,906","10,100,980",0,"1,117,634","3,968,840",0,"930,869",0,"11,892,484","516,473","7,082,976","2,294,650","719,489","48,075","24,889,210","370,042",0,"518,726","11,165","244,180","30,519","43,850","1,066,623",0,0,"188,296","4,263,099","41,401,939",0,"594,623","25,275",0,"849,357","3,153,617","880,202","1,340,027","36,598,750","35,670",0,"104,048",0,"5,849,616","341,655","1,086,538",0,"276,177",0,0,"1,438,400","55,955","291,930","4,728,138","3,413,928","134,608","81,951",0,"8,144,049","75,051","1,087,779","951,951","620,541","602,869","1,642,115",0,"2,584,223",0,"7,110,928","1,119,226",0,"8,556,764",0,"112,604",0,"161,577",0,"2,561,202","355,391",0
2003-02,"413,782,855","126,921",0,0,"1,381,587",0,"1,741,070","228,476","84,244","367,284","6,419,941","444,180","318,135","64,282","157,129","549,436",0,"5,359,934","1,344,940","10,063,500","90,533","1,354,233","13,359,886","6,378,664",0,"1,844,569",0,"483,996","381,822",0,"2,839,364","318,170","2,268,551","80,900",0,"602,229","99,730",0,"548,536","25,012,125","16,420,236",0,"244,174","2,621,474",0,17,"345,121","7,963","31,711,583","739,430","5,386,234","5,104,122","756,388","102,549","269,630","835,063","60,735,896","126,300","9,756,612",0,"760,313","9,881,796",0,"1,108,512","3,531,361",0,"908,580",0,"10,351,220","495,879","6,370,925","2,151,642","678,908","49,594","22,437,165","350,464",0,"451,528","9,885","308,610","28,110","41,912","1,336,136",0,0,"170,076","4,043,755","39,293,837",0,"513,581","23,015",0,"789,892","2,841,253","864,288","1,223,434","33,461,620","35,247",0,"98,183",0,"5,373,720","324,192","980,292",0,"251,377",0,0,"1,359,798","48,940","251,260","4,323,245","3,173,653","109,626","77,675",0,"7,501,217","51,689","944,748","847,958","559,674","554,804","1,578,896",0,"2,668,626",0,"6,400,686","1,114,573",0,"7,897,178",0,"83,378",0,"167,713",0,"2,735,087","314,970",0
2003-03,"438,223,157","129,373",0,0,"1,523,718",0,"1,953,166","230,291","85,779","389,632","7,114,315","449,380","325,921","60,708","192,390","627,972",0,"5,891,971","1,421,600","11,230,600","89,029","1,450,299","14,318,855","6,943,995",0,"1,927,016",0,"535,880","419,458",0,"2,984,424","362,628","2,315,253","80,130",0,"624,010","101,700",0,"581,925","26,983,782","17,905,783",0,"84,200","2,967,386",0,13,"350,270","4,747","33,408,255","784,190","1,736,565","5,638,440","801,147","103,757","241,960","894,641","63,673,069","123,150","10,364,172",476,"931,152","10,331,328",0,"1,353,566","4,069,413",0,"1,122,302",0,"11,493,885","527,159","7,061,638","2,171,763","778,039","52,189","24,549,382","368,974",0,"504,577","12,231","392,427","29,041","45,117","1,228,836",0,0,"165,190","4,313,762","41,024,106",0,"540,397","31,054",0,"902,501","3,116,305","880,124","1,317,477","35,676,010","33,084",0,"100,703",0,"5,759,340","359,180","1,068,420",0,"249,897",0,0,"1,371,073","58,847","264,160","4,312,497","3,445,304","143,107","77,344",0,"8,088,186","79,250","550,141","916,816","525,736","595,957","1,586,490",0,"2,742,363",0,"6,864,382","1,178,730",0,"8,837,088",0,"81,953",0,"165,459",0,"3,008,505","341,779",0
2003-04,"421,736,770","130,043",0,0,"1,512,720",0,"1,857,396","224,321","83,518","382,232","7,165,680","447,420","253,374","60,668","149,562","625,532",0,"5,784,553","1,391,220","11,018,800","86,408","1,501,154","14,094,901","6,594,610",0,"1,944,487",0,"514,200","436,366",0,"2,975,968","333,508","2,147,290","88,855",0,"633,260","87,460",0,"611,367","25,441,536","15,836,741",0,"130,093","2,873,000",0,"33,322","385,587","2,984","35,240,498","741,090","1,602,213","5,478,009","756,376","93,615","228,388","810,487","63,118,436","150,580","10,125,528",0,"783,553","9,920,923",0,"1,197,777","3,941,884",0,"1,034,595",0,"11,477,029","88,861","6,945,072","2,149,548","765,591","56,450","23,524,995","364,058",0,"447,656","10,068","433,678","26,680","40,572","1,246,382",0,0,"119,070","4,418,063","34,261,922",0,"514,597","41,324",0,"891,148","3,052,940","862,938","1,288,519","34,318,649","34,667",0,"81,165",0,"5,755,090","342,854","983,695",0,"246,770",0,0,"1,371,827","58,829","250,970","3,923,972","3,369,808","111,253","101,788",0,"7,799,426","84,386","576,629","893,514","437,614","574,423","1,574,561",0,"2,765,656",0,"6,550,608","1,190,633",0,"8,763,182",0,"78,779",0,"162,994",0,"2,918,994","322,785",0
2003-05,"425,978,062","138,617",0,0,"1,556,550",0,"2,090,692","311,255","82,335","421,007","7,696,792","470,420","276,802","66,488","147,042","662,380",0,"6,091,636","1,612,110","11,776,100","92,865","1,561,336","14,737,613","6,648,380",0,"2,071,003",0,"526,838","521,143",0,"3,064,448","345,588","2,377,996","104,539",0,"676,160","107,900",0,"599,221","24,506,320","17,838,448",0,"46,549","2,938,000",0,"119,062","483,479","11,181","34,832,509","784,630","1,689,267","6,008,723","815,634","103,213","351,882","1,076,149","65,898,426","192,170","10,647,462",0,"862,833","9,785,950",0,"1,237,781","4,079,134",0,"1,101,549",0,"11,980,320","523,678","7,319,528","2,204,070","751,350","58,032","21,771,691","408,083",0,"479,186","9,359","366,120","30,680","37,738","1,323,592",0,0,"136,580","4,526,027","25,176,948",0,"547,121","42,480",0,"932,190","3,169,145","880,310","1,316,672","36,027,533","27,218",0,"92,691",0,"6,062,060","395,076","1,009,290",0,"262,819",0,0,"1,445,208","59,026","263,720","3,535,126","4,123,867","116,888","152,032",0,"8,030,165","85,934","624,959","923,151","463,265","614,393","1,556,929",0,"2,919,641",0,"6,856,197","1,184,088",0,"9,220,900",0,"87,809",0,"156,451",0,"3,104,544","340,575",0
2003-06,"427,577,901","144,638",0,0,"1,614,048",0,"2,265,052","332,039","93,007","433,472","7,769,099","448,580","242,704","67,469","118,652","692,395",0,"5,962,332","1,587,290","11,769,600","92,832","1,542,373","14,297,906","6,884,360",0,"2,101,471",0,"509,100","459,450",0,"3,291,121","344,357","2,308,398","83,768",0,"661,190","112,410",0,"546,309","26,059,217","18,562,086",0,"45,673","2,950,000",0,"109,265","494,647","3,195","37,272,800","740,000","1,664,102","5,948,427","822,610","83,671","480,790","1,296,608","65,905,061","192,290","10,461,569",432,"883,052","9,340,777",0,"1,253,763","4,087,850",0,"1,073,013",0,"11,667,350","541,682","7,204,934","2,157,580","810,210","62,224","21,113,361","389,415",0,"474,520","8,855","410,634","34,820","43,854","1,288,613",0,0,"144,070","4,717,081","22,698,294",0,"565,084","45,402",0,"936,446","3,277,345","811,020","1,292,900","35,979,394","30,911",0,"80,619",0,"6,132,570","341,966","955,122",0,"261,727",0,0,"1,599,289","58,907","275,349","3,619,876","4,278,962","116,572","154,067",0,"8,030,444","79,346","879,940","938,445","422,922","590,637","1,556,298",0,"2,770,150",0,"6,928,393","1,270,353",0,"9,297,346",0,"127,712",0,"149,432",0,"3,093,046","356,092",0
